gps_seconds[s]	panorama_file_name	latitude[deg]	longitude[deg]	altitude_ellipsoidal[m]	roll[deg]	pitch[deg]	heading[deg]
1142600983.26779	pano_0000_000032	52.3556826021371	4.94098267298872	38.6470842892304	-2.01931926724805	0.169090481513219	125.045647717154
1142600984.02793	pano_0000_000033	52.3557086899016	4.9409216962194	38.6370026944205	-2.85647027865536	0.445366282620703	124.938313051215
1142600984.77277	pano_0000_000034	52.3557343044373	4.94086055019954	38.6261015990749	-3.00924195862128	0.600349811003836	124.319866333707
1142600985.50269	pano_0000_000035	52.3557594165149	4.94079910751371	38.6243589064106	-3.02688558642047	0.447376843221826	123.827791175264
1142600986.21269	pano_0000_000036	52.3557839118733	4.94073736819315	38.6028746701777	-1.91536922691124	0.245302659658841	123.56209490012
1142600986.92778	pano_0000_000037	52.3558087806202	4.94067605720169	38.6152897905558	-2.30100530446038	0.457171972603238	123.912443601803
1142600987.67268	pano_0000_000038	52.3558341370957	4.94061557907726	38.6274351784959	-2.26092545925761	0.124433754856557	124.9143435515
1142600988.43775	pano_0000_000039	52.355859279401	4.94055518676462	38.6255288161337	-1.8159897049513	0.551412813286852	124.390749196882
1142600989.22774	pano_0000_000040	52.3558836125795	4.94049390015154	38.6281439987943	-1.14550267373	0.0319481535058122	123.121258858816
1142600990.04266	pano_0000_000041	52.3559076660434	4.94043237065709	38.6382644297555	-0.747788002198231	0.874944033623841	123.285296539606
1142600990.89769	pano_0000_000042	52.3559319721393	4.94037152101957	38.6327693015337	-0.912156905474239	0.213501827259977	123.438879482047
1142600991.75769	pano_0000_000043	52.355956130014	4.94031042596655	38.6398852402344	-0.26312826081599	0.791415964439566	123.338712775335
1142600992.67766	pano_0000_000044	52.3559805063701	4.94024964852847	38.6337842745706	0.0511620495193477	-0.250139362054143	124.046124202189
1142600993.70255	pano_0000_000045	52.356005300615	4.94018986829435	38.6477377209812	1.08406162170313	0.739008476777611	125.016281872566
1142600994.98762	pano_0000_000046	52.3560311943921	4.94013133757231	38.6213516090065	-0.153453162517129	0.92744720585118	126.053630039211
